id,numberofopencreditlinesandloans,numberoftimes90dayslate,numberrealestateloansorlines,numberoftime60_89dayspastduenotworse,numberofdependents,y
267,0.10191110689186167,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,2.5396570124681936,-0.9999584777959836
271,-0.4528034701121161,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,0.9999584777959836
275,3.430198568915728,-0.12074589494607733,1.647682850289723,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
279,0.6566256838958394,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
281,-0.26789861111079016,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,0.8757080615096808,-0.9999584777959836
289,-1.0075180471160938,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
292,0.6566256838958394,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,0.9999584777959836
301,0.6566256838958394,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
317,-0.4528034701121161,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
321,2.135864555906447,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,0.8757080615096808,0.9999584777959836
349,-0.26789861111079016,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
354,-1.1924229061174196,0.1298827471190202,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
360,-1.3773277651187457,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,1.7076825369889372,0.9999584777959836
361,-0.08299375210946425,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
393,-1.1924229061174196,-0.12074589494607733,-0.815964790518461,0.01999900948455125,-0.7882408894488322,0.9999584777959836
403,-0.08299375210946425,-0.12074589494607733,0.005251089750933683,0.01999900948455125,0.04373358603042427,0.9999584777959836
410,0.10191110689186167,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.8757080615096808,0.9999584777959836
415,0.4717208248945135,-0.12074589494607733,1.647682850289723,-0.10562857122122139,0.04373358603042427,0.9999584777959836
424,0.2868159658931876,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
428,-0.637708329113442,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
431,-0.8226131881147679,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,1.7076825369889372,-0.9999584777959836
438,-0.637708329113442,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
441,0.10191110689186167,0.25519706815156895,-0.815964790518461,0.01999900948455125,-0.7882408894488322,0.9999584777959836
455,0.10191110689186167,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
460,2.135864555906447,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
463,0.6566256838958394,-0.12074589494607733,0.005251089750933683,0.1456265901903239,0.04373358603042427,0.9999584777959836
487,-0.4528034701121161,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
495,1.396245119901143,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,1.7076825369889372,0.9999584777959836
502,0.8415305428971653,-0.12074589494607733,0.8264669700203283,0.01999900948455125,2.5396570124681936,0.9999584777959836
503,0.10191110689186167,-0.12074589494607733,1.647682850289723,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
506,0.2868159658931876,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
516,0.2868159658931876,0.25519706815156895,-0.815964790518461,0.1456265901903239,0.8757080615096808,-0.9999584777959836
519,-0.26789861111079016,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
523,-1.0075180471160938,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
526,-0.8226131881147679,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,0.9999584777959836
570,1.0264354018984911,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,0.8757080615096808,0.9999584777959836
587,0.8415305428971653,0.0045684260864714285,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
593,-1.3773277651187457,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
594,-0.637708329113442,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.8757080615096808,0.9999584777959836
597,-0.08299375210946425,0.1298827471190202,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
616,-0.08299375210946425,-0.12074589494607733,0.005251089750933683,0.01999900948455125,-0.7882408894488322,0.9999584777959836
652,0.4717208248945135,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
665,3.615103427917054,-0.12074589494607733,2.4688987305591175,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
697,1.2113402608998172,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,0.9999584777959836
711,-0.4528034701121161,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
713,1.396245119901143,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.8757080615096808,-0.9999584777959836
714,1.581149978902469,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,0.04373358603042427,0.9999584777959836
716,1.2113402608998172,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
723,-0.637708329113442,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
730,1.9509596969051208,-0.12074589494607733,2.4688987305591175,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
741,-0.637708329113442,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,0.9999584777959836
755,1.0264354018984911,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.8757080615096808,-0.9999584777959836
761,0.4717208248945135,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
762,0.2868159658931876,0.0045684260864714285,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
771,1.581149978902469,-0.12074589494607733,2.4688987305591175,-0.10562857122122139,0.8757080615096808,0.9999584777959836
773,1.0264354018984911,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
782,-0.4528034701121161,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.8757080615096808,0.9999584777959836
786,-0.4528034701121161,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
805,0.2868159658931876,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,3.37163148794745,-0.9999584777959836
810,-1.0075180471160938,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
812,-0.8226131881147679,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.8757080615096808,0.9999584777959836
816,-0.4528034701121161,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
844,0.2868159658931876,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
869,0.4717208248945135,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
880,-1.1924229061174196,-0.12074589494607733,0.005251089750933683,0.01999900948455125,-0.7882408894488322,0.9999584777959836
888,-1.1924229061174196,-0.12074589494607733,-0.815964790518461,0.01999900948455125,0.04373358603042427,0.9999584777959836
900,-0.26789861111079016,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.8757080615096808,0.9999584777959836
910,-0.08299375210946425,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
918,-1.5622326241200715,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
922,-0.08299375210946425,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.8757080615096808,-0.9999584777959836
923,-1.0075180471160938,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
924,-1.1924229061174196,-0.12074589494607733,0.005251089750933683,0.01999900948455125,-0.7882408894488322,0.9999584777959836
926,0.10191110689186167,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.8757080615096808,-0.9999584777959836
933,0.2868159658931876,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
944,-0.8226131881147679,-0.12074589494607733,0.005251089750933683,0.01999900948455125,0.8757080615096808,0.9999584777959836
948,-0.8226131881147679,0.0045684260864714285,-0.815964790518461,0.01999900948455125,-0.7882408894488322,0.9999584777959836
949,-1.0075180471160938,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
957,-1.1924229061174196,-0.12074589494607733,0.005251089750933683,0.01999900948455125,0.8757080615096808,0.9999584777959836
968,0.8415305428971653,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
970,-0.637708329113442,0.0045684260864714285,0.005251089750933683,0.01999900948455125,0.8757080615096808,0.9999584777959836
972,-1.1924229061174196,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,0.9999584777959836
982,1.581149978902469,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,0.8757080615096808,0.9999584777959836
992,-1.0075180471160938,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1000,-0.637708329113442,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1001,1.2113402608998172,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1033,-0.26789861111079016,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1035,-0.637708329113442,-0.12074589494607733,2.4688987305591175,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1039,1.9509596969051208,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1049,0.10191110689186167,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.8757080615096808,0.9999584777959836
1053,2.135864555906447,-0.12074589494607733,1.647682850289723,-0.10562857122122139,0.04373358603042427,0.9999584777959836
1055,-0.26789861111079016,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,3.37163148794745,-0.9999584777959836
1057,-0.26789861111079016,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1061,-0.4528034701121161,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1068,-0.8226131881147679,0.0045684260864714285,0.8264669700203283,0.01999900948455125,0.04373358603042427,0.9999584777959836
1073,3.430198568915728,-0.12074589494607733,3.290114610828512,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1085,0.4717208248945135,-0.12074589494607733,1.647682850289723,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1097,2.3207694149077724,-0.12074589494607733,4.111330491097907,-0.10562857122122139,1.7076825369889372,0.9999584777959836
1102,0.8415305428971653,-0.12074589494607733,3.290114610828512,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1105,0.2868159658931876,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1109,0.2868159658931876,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1142,0.10191110689186167,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1143,1.581149978902469,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1153,-0.637708329113442,-0.12074589494607733,-0.815964790518461,0.01999900948455125,-0.7882408894488322,-0.9999584777959836
1154,0.4717208248945135,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.8757080615096808,-0.9999584777959836
1182,-0.4528034701121161,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,1.7076825369889372,-0.9999584777959836
1185,-0.8226131881147679,-0.12074589494607733,-0.815964790518461,0.01999900948455125,-0.7882408894488322,-0.9999584777959836
1186,-0.8226131881147679,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,0.9999584777959836
1187,0.10191110689186167,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1194,-0.26789861111079016,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.8757080615096808,-0.9999584777959836
1195,-0.8226131881147679,0.0045684260864714285,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1202,-0.4528034701121161,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1211,0.10191110689186167,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1226,0.8415305428971653,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,0.8757080615096808,-0.9999584777959836
1233,-0.8226131881147679,0.1298827471190202,-0.815964790518461,0.01999900948455125,0.8757080615096808,-0.9999584777959836
1238,0.4717208248945135,-0.12074589494607733,2.4688987305591175,-0.10562857122122139,0.04373358603042427,0.9999584777959836
1285,-1.1924229061174196,0.38051138918411775,-0.815964790518461,0.01999900948455125,0.04373358603042427,0.9999584777959836
1296,0.4717208248945135,-0.12074589494607733,0.8264669700203283,0.01999900948455125,-0.7882408894488322,-0.9999584777959836
1298,-1.5622326241200715,12.160057566243701,-0.815964790518461,12.205874337944499,-0.7882408894488322,0.9999584777959836
1304,0.10191110689186167,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1320,0.6566256838958394,-0.12074589494607733,1.647682850289723,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1326,-0.26789861111079016,-0.12074589494607733,0.8264669700203283,0.01999900948455125,0.04373358603042427,0.9999584777959836
1327,-0.4528034701121161,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1346,-0.637708329113442,0.38051138918411775,-0.815964790518461,-0.10562857122122139,0.04373358603042427,0.9999584777959836
1348,-1.1924229061174196,0.0045684260864714285,-0.815964790518461,-0.10562857122122139,1.7076825369889372,0.9999584777959836
1356,0.10191110689186167,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1365,-0.4528034701121161,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.8757080615096808,0.9999584777959836
1374,-0.8226131881147679,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,0.9999584777959836
1378,-1.3773277651187457,0.1298827471190202,-0.815964790518461,0.01999900948455125,-0.7882408894488322,0.9999584777959836
1382,-0.08299375210946425,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1402,-0.637708329113442,0.0045684260864714285,0.005251089750933683,-0.10562857122122139,0.04373358603042427,0.9999584777959836
1421,-1.0075180471160938,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,0.9999584777959836
1423,-0.26789861111079016,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.8757080615096808,0.9999584777959836
1426,-1.3773277651187457,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1430,-0.26789861111079016,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1432,0.6566256838958394,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1437,-0.4528034701121161,-0.12074589494607733,0.005251089750933683,0.01999900948455125,0.8757080615096808,-0.9999584777959836
1445,-0.08299375210946425,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1454,-0.4528034701121161,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1461,0.6566256838958394,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1469,-0.637708329113442,0.25519706815156895,0.005251089750933683,0.01999900948455125,0.8757080615096808,0.9999584777959836
1470,-0.08299375210946425,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1499,1.0264354018984911,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1504,-0.8226131881147679,0.0045684260864714285,0.005251089750933683,-0.10562857122122139,5.035580438905963,0.9999584777959836
1510,-0.637708329113442,0.1298827471190202,-0.815964790518461,0.01999900948455125,-0.7882408894488322,0.9999584777959836
1517,-1.3773277651187457,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1526,-0.637708329113442,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1532,2.3207694149077724,-0.12074589494607733,0.8264669700203283,0.01999900948455125,-0.7882408894488322,-0.9999584777959836
1546,-0.4528034701121161,0.0045684260864714285,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1555,-0.4528034701121161,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,0.9999584777959836
1562,0.4717208248945135,-0.12074589494607733,0.005251089750933683,0.01999900948455125,-0.7882408894488322,0.9999584777959836
1579,-0.4528034701121161,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1591,0.8415305428971653,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1594,-0.637708329113442,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1595,0.8415305428971653,0.0045684260864714285,0.005251089750933683,-0.10562857122122139,0.04373358603042427,0.9999584777959836
1609,-0.637708329113442,0.1298827471190202,-0.815964790518461,0.01999900948455125,0.04373358603042427,0.9999584777959836
1626,-0.08299375210946425,-0.12074589494607733,1.647682850289723,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1632,0.10191110689186167,-0.12074589494607733,1.647682850289723,-0.10562857122122139,0.8757080615096808,-0.9999584777959836
1636,0.2868159658931876,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1637,-0.4528034701121161,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1639,-0.637708329113442,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1647,1.2113402608998172,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.8757080615096808,0.9999584777959836
1656,-0.637708329113442,-0.12074589494607733,-0.815964790518461,0.01999900948455125,-0.7882408894488322,-0.9999584777959836
1662,0.8415305428971653,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1681,0.10191110689186167,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1686,-0.4528034701121161,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1691,0.2868159658931876,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1692,0.4717208248945135,-0.12074589494607733,-0.815964790518461,0.01999900948455125,0.04373358603042427,0.9999584777959836
1715,0.10191110689186167,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1717,0.6566256838958394,-0.12074589494607733,0.005251089750933683,0.01999900948455125,0.8757080615096808,0.9999584777959836
1718,-0.8226131881147679,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.04373358603042427,0.9999584777959836
1721,-0.4528034701121161,-0.12074589494607733,-0.815964790518461,0.01999900948455125,-0.7882408894488322,0.9999584777959836
1722,-1.0075180471160938,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1725,-0.4528034701121161,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1726,-0.4528034701121161,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1727,-1.1924229061174196,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1728,-0.8226131881147679,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1735,-0.26789861111079016,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1738,-1.3773277651187457,-0.12074589494607733,-0.815964790518461,0.01999900948455125,-0.7882408894488322,-0.9999584777959836
1787,-0.26789861111079016,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1800,-0.8226131881147679,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.8757080615096808,-0.9999584777959836
1802,-1.0075180471160938,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1807,-1.3773277651187457,0.25519706815156895,-0.815964790518461,-0.10562857122122139,0.8757080615096808,0.9999584777959836
1819,0.8415305428971653,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,0.04373358603042427,-0.9999584777959836
1822,0.6566256838958394,-0.12074589494607733,2.4688987305591175,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1824,0.10191110689186167,-0.12074589494607733,-0.815964790518461,0.01999900948455125,-0.7882408894488322,0.9999584777959836
1830,-0.637708329113442,0.25519706815156895,-0.815964790518461,0.1456265901903239,-0.7882408894488322,0.9999584777959836
1833,-0.4528034701121161,-0.12074589494607733,0.8264669700203283,0.01999900948455125,0.04373358603042427,0.9999584777959836
1839,1.396245119901143,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1844,-0.637708329113442,0.25519706815156895,0.8264669700203283,-0.10562857122122139,0.04373358603042427,0.9999584777959836
1852,0.2868159658931876,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,1.7076825369889372,-0.9999584777959836
1880,-0.8226131881147679,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1892,0.10191110689186167,0.0045684260864714285,-0.815964790518461,0.01999900948455125,-0.7882408894488322,0.9999584777959836
1899,0.10191110689186167,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1900,0.2868159658931876,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1901,-1.3773277651187457,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1905,-0.08299375210946425,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.8757080615096808,-0.9999584777959836
1928,0.10191110689186167,-0.12074589494607733,0.005251089750933683,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1933,0.2868159658931876,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,1.7076825369889372,-0.9999584777959836
1935,0.8415305428971653,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
1987,-1.0075180471160938,0.0045684260864714285,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
1994,1.0264354018984911,-0.12074589494607733,0.8264669700203283,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
2006,-0.637708329113442,-0.12074589494607733,0.005251089750933683,0.01999900948455125,0.04373358603042427,0.9999584777959836
2040,-0.4528034701121161,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,0.8757080615096808,-0.9999584777959836
2054,-1.0075180471160938,1.1323973153794102,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,0.9999584777959836
2068,-0.08299375210946425,-0.12074589494607733,-0.815964790518461,-0.10562857122122139,-0.7882408894488322,-0.9999584777959836
